nome,url,porcao,calorias,carboidratos,proteinas,gorduras,gorduras_saturadas,fibras,acucares,sodio,data_coleta,categoria,codigo
0.0,94.0,10.0,0.0,3.0,1.6,Iogurte Parcialmente Desnatado Natural Fazenda Bela Vista Copo 170g,170.0,6.6,111.0,https://www.paodeacucar.com/produto/112560/iogurte-parcialmente-desnatado-natural-fazenda-bela-vista-copo-170g,https://www.paodeacucar.com/produto/112560/iogurte-parcialmente-desnatado-natural-fazenda-bela-vista-copo-170g,iogurte parcialmente desnatado natural fazenda bela vista copo 170g,
0.5,111.0,20.0,2.7,0.6,0.2,Pão De Forma Integral WICKBOLD Estar Leve Pacote 430g,50.0,6.5,177.0,https://www.paodeacucar.com/produto/19178/pao-de-forma-integral-wickbold-estar-leve-pacote-430g,https://www.paodeacucar.com/produto/19178/pao-de-forma-integral-wickbold-estar-leve-pacote-430g,pao de forma integral wickbold estar leve pacote 430g,
0.0,284.0,59.0,2.0,1.4,0.0,Macarrão de Sêmola com Ovos Penne Renata Pacote 500g,80.0,8.8,6.0,https://www.paodeacucar.com/produto/52919/macarrao-de-semola-com-ovos-penne-renata-pacote-500g,https://www.paodeacucar.com/produto/52919/macarrao-de-semola-com-ovos-penne-renata-pacote-500g,macarrao de semola com ovos penne renata pacote 500g,
0.0,179.0,40.0,0.9,0.6,0.2,Kimilho Flocão YOKI Pacote 500g,50.0,3.5,16.0,https://www.paodeacucar.com/produto/39740/kimilho-flocao-yoki-pacote-500g,https://www.paodeacucar.com/produto/39740/kimilho-flocao-yoki-pacote-500g,kimilho flocao yoki pacote 500g,
0.0,175.0,0.0,0.0,11.0,3.6,Carne Suína Desfiada Cozida Vapza 400g,100.0,20.0,194.0,https://www.paodeacucar.com/produto/439606/carne-suina-desfiada-cozida-vapza-400g,https://www.paodeacucar.com/produto/439606/carne-suina-desfiada-cozida-vapza-400g,carne suina desfiada cozida vapza 400g,
0.0,150.0,0.0,0.0,6.0,2.0,Alcatra para Strogonoff Bandeja 500g,100.0,21.0,130.0,https://www.paodeacucar.com/produto/66510/alcatra-para-strogonoff-bandeja-500g,https://www.paodeacucar.com/produto/66510/alcatra-para-strogonoff-bandeja-500g,alcatra para strogonoff bandeja 500g,
0.0,389.0,80.0,6.5,2.5,0.0,Gnocchi Italiano de Batata DE CECCO 500g,250.0,8.3,1280.0,https://www.paodeacucar.com/produto/50026/gnocchi-italiano-de-batata-de-cecco-500g,https://www.paodeacucar.com/produto/50026/gnocchi-italiano-de-batata-de-cecco-500g,gnocchi italiano de batata de cecco 500g,
20.0,233.0,33.0,2.1,11.0,2.8,Bolo Baunilha Recheio Baunilha Ana Maria Pacote 70g,60.0,2.9,138.0,https://www.paodeacucar.com/produto/63809/bolo-baunilha-recheio-baunilha-ana-maria-pacote-70g,https://www.paodeacucar.com/produto/63809/bolo-baunilha-recheio-baunilha-ana-maria-pacote-70g,bolo baunilha recheio baunilha ana maria pacote 70g,
0.0,142.0,20.0,0.7,6.1,4.1,Rocambole Baunilha Recheio e Cobertura Chocolate Bauducco Roll Pacote 34g,34.0,1.8,55.0,https://www.paodeacucar.com/produto/391878/rocambole-baunilha-recheio-e-cobertura-chocolate-bauducco-roll-pacote-34g,https://www.paodeacucar.com/produto/391878/rocambole-baunilha-recheio-e-cobertura-chocolate-bauducco-roll-pacote-34g,rocambole baunilha recheio e cobertura chocolate bauducco roll pacote 34g,
0.0,24.0,0.0,0.0,0.0,0.0,Abóbora Seca QUALITÁ 400g,100.0,0.0,0.0,https://www.paodeacucar.com/produto/4985/abobora-seca-qualita-400g,https://www.paodeacucar.com/produto/4985/abobora-seca-qualita-400g,abobora seca qualita 400g,
7.0,73.0,9.3,0.0,1.9,1.3,Iogurte Parcialmente Desnatado Grego Maracujá Light Nestlé Bandeja 360g 4 Unidades,90.0,4.6,59.0,https://www.paodeacucar.com/produto/312887/iogurte-parcialmente-desnatado-grego-maracuja-light-nestle-bandeja-360g-4-unidades,https://www.paodeacucar.com/produto/312887/iogurte-parcialmente-desnatado-grego-maracuja-light-nestle-bandeja-360g-4-unidades,iogurte parcialmente desnatado grego maracuja light nestle bandeja 360g 4 unidades,
0.0,283.0,59.0,2.0,1.2,0.4,Macarrão Adria Grano Duro Fusilli 500g,80.0,9.0,8.8,https://www.paodeacucar.com/produto/110488/macarrao-adria-grano-duro-fusilli-500g,https://www.paodeacucar.com/produto/110488/macarrao-adria-grano-duro-fusilli-500g,macarrao adria grano duro fusilli 500g,
0.0,113.0,18.0,0.0,2.6,1.7,Iogurte Líquido Danone Vitamina de Frutas 170g,170.0,4.4,71.0,https://www.paodeacucar.com/produto/311575/iogurte-liquido-danone-vitamina-de-frutas-170g,https://www.paodeacucar.com/produto/311575/iogurte-liquido-danone-vitamina-de-frutas-170g,iogurte liquido danone vitamina de frutas 170g,
0.0,20.0,4.6,0.0,0.0,0.0,Tomate para Molho QUALITÁ Bandeja 600g,100.0,0.0,42.0,https://www.paodeacucar.com/produto/39663/tomate-para-molho-qualita-bandeja-600g,https://www.paodeacucar.com/produto/39663/tomate-para-molho-qualita-bandeja-600g,tomate para molho qualita bandeja 600g,
0.0,144.0,30.0,1.2,1.0,0.0,Minipão Sírio Tradicional Pita Bread Pacote 300g,50.0,4.8,184.0,https://www.paodeacucar.com/produto/44594/minipao-sirio-tradicional-pita-bread-pacote-300g,https://www.paodeacucar.com/produto/44594/minipao-sirio-tradicional-pita-bread-pacote-300g,minipao sirio tradicional pita bread pacote 300g,
2.7,280.0,58.0,2.0,1.0,0.5,Macarrão de Sêmola Grano Duro Espaguete Qualitá Pacote 500g,80.0,9.2,10.0,https://www.paodeacucar.com/produto/1609412/macarrao-de-semola-grano-duro-espaguete-qualita-pacote-500g,https://www.paodeacucar.com/produto/1609412/macarrao-de-semola-grano-duro-espaguete-qualita-pacote-500g,macarrao de semola grano duro espaguete qualita pacote 500g,
0.0,282.0,59.0,1.6,0.8,0.0,Massa de Sêmola com Ovos para Lasanha Renata Caixa 500g,80.0,9.6,6.0,https://www.paodeacucar.com/produto/165772/massa-de-semola-com-ovos-para-lasanha-renata-caixa-500g,https://www.paodeacucar.com/produto/165772/massa-de-semola-com-ovos-para-lasanha-renata-caixa-500g,massa de semola com ovos para lasanha renata caixa 500g,
0.0,284.0,59.0,2.0,1.4,0.0,Macarrão de Sêmola com Ovos Parafuso Renata Pacote 500g,80.0,8.8,6.0,https://www.paodeacucar.com/produto/105098/macarrao-de-semola-com-ovos-parafuso-renata-pacote-500g,https://www.paodeacucar.com/produto/105098/macarrao-de-semola-com-ovos-parafuso-renata-pacote-500g,macarrao de semola com ovos parafuso renata pacote 500g,
0.0,47.0,6.8,2.9,0.0,0.0,Leite Fermentado Desnatado Ameixa Zero Lactose Activia Zero Bandeja 510g 6 Unidades,100.0,5.0,49.0,https://www.paodeacucar.com/produto/1450033/leite-fermentado-desnatado-ameixa-zero-lactose-activia-zero-bandeja-510g-6-unidades,https://www.paodeacucar.com/produto/1450033/leite-fermentado-desnatado-ameixa-zero-lactose-activia-zero-bandeja-510g-6-unidades,leite fermentado desnatado ameixa zero lactose activia zero bandeja 510g 6 unidades,
0.0,18.0,3.9,0.9,0.0,0.0,Vagem Holandesa Qualitá 200g,50.0,1.2,0.0,https://www.paodeacucar.com/produto/27401/vagem-holandesa-qualita-200g,https://www.paodeacucar.com/produto/27401/vagem-holandesa-qualita-200g,vagem holandesa qualita 200g,
0.0,150.0,0.0,0.0,6.0,2.0,Bife para rolê (coxão duro bovino resfriado) 500g,100.0,21.0,130.0,https://www.paodeacucar.com/produto/87768/bife-para-role-(coxao-duro-bovino-resfriado)-500g,https://www.paodeacucar.com/produto/87768/bife-para-role-(coxao-duro-bovino-resfriado)-500g,bife para role (coxao duro bovino resfriado) 500g,
0.0,271.0,56.0,5.6,0.8,0.0,Macarrão de Sêmola de Trigo Grano Duro Integral Espaguete 8 Renata Superiore Pacote 500g,80.0,10.0,0.0,https://www.paodeacucar.com/produto/81206/macarrao-de-semola-de-trigo-grano-duro-integral-espaguete-8-renata-superiore-pacote-500g,https://www.paodeacucar.com/produto/81206/macarrao-de-semola-de-trigo-grano-duro-integral-espaguete-8-renata-superiore-pacote-500g,macarrao de semola de trigo grano duro integral espaguete 8 renata superiore pacote 500g,
12.0,154.0,22.0,1.1,6.4,1.3,Bolinho Chocolate Recheio Baunilha Bauducco Pacote 40g,40.0,2.0,171.0,https://www.paodeacucar.com/produto/1407004/bolinho-chocolate-recheio-baunilha-bauducco-pacote-40g,https://www.paodeacucar.com/produto/1407004/bolinho-chocolate-recheio-baunilha-bauducco-pacote-40g,bolinho chocolate recheio baunilha bauducco pacote 40g,
0.0,10.0,2.3,0.0,0.0,0.0,Tomate Caqui Granel 200g (1 Unidade),50.0,0.0,21.0,https://www.paodeacucar.com/produto/54304/tomate-caqui-granel-200g-(1-unidade),https://www.paodeacucar.com/produto/54304/tomate-caqui-granel-200g-(1-unidade),tomate caqui granel 200g (1 unidade),
0.0,49.0,11.0,1.1,0.0,0.0,Mix Sopão Higienizado QUALITÁ 300g,100.0,1.1,10.0,https://www.paodeacucar.com/produto/1555/mix-sopao-higienizado-qualita-300g,https://www.paodeacucar.com/produto/1555/mix-sopao-higienizado-qualita-300g,mix sopao higienizado qualita 300g,
5.1,44.0,6.6,0.0,0.0,0.0,Iogurte Desnatado Morango Zero Lactose Molico Frasco 170g,170.0,4.4,66.0,https://www.paodeacucar.com/produto/463146/iogurte-desnatado-morango-zero-lactose-molico-frasco-170g,https://www.paodeacucar.com/produto/463146/iogurte-desnatado-morango-zero-lactose-molico-frasco-170g,iogurte desnatado morango zero lactose molico frasco 170g,
0.0,58.0,15.0,0.7,0.0,0.0,Maçã Fuji Granel 500g (Aprox. 2 a 3 Unid),100.0,0.0,0.0,https://www.paodeacucar.com/produto/102081/maca-fuji-granel-500g-(aprox--2-a-3-unid),https://www.paodeacucar.com/produto/102081/maca-fuji-granel-500g-(aprox--2-a-3-unid),maca fuji granel 500g (aprox  2 a 3 unid),
0.0,60.0,13.0,0.0,0.0,0.0,Bebida Láctea Fermentada Morango Danone Bandeja 510g 6 Unidades,85.0,1.9,32.0,https://www.paodeacucar.com/produto/655413/bebida-lactea-fermentada-morango-danone-bandeja-510g-6-unidades,https://www.paodeacucar.com/produto/655413/bebida-lactea-fermentada-morango-danone-bandeja-510g-6-unidades,bebida lactea fermentada morango danone bandeja 510g 6 unidades,
0.0,217.0,56.0,5.6,0.8,0.0,Macarrão de Sêmola de Trigo Grano Duro Integral Penne Renata Superiore Pacote 500g,80.0,10.0,0.0,https://www.paodeacucar.com/produto/33164/macarrao-de-semola-de-trigo-grano-duro-integral-penne-renata-superiore-pacote-500g,https://www.paodeacucar.com/produto/33164/macarrao-de-semola-de-trigo-grano-duro-integral-penne-renata-superiore-pacote-500g,macarrao de semola de trigo grano duro integral penne renata superiore pacote 500g,
6.9,67.0,9.9,0.7,0.0,0.0,Iogurte Desnatado Morango Zero Lactose Batavo Pense Zero Pedaços Pote 450g,200.0,6.8,82.0,https://www.paodeacucar.com/produto/409870/iogurte-desnatado-morango-zero-lactose-batavo-pense-zero-pedacos-pote-450g,https://www.paodeacucar.com/produto/409870/iogurte-desnatado-morango-zero-lactose-batavo-pense-zero-pedacos-pote-450g,iogurte desnatado morango zero lactose batavo pense zero pedacos pote 450g,
0.0,288.0,64.0,2.4,0.8,0.0,Macarrão Caseiro para Yakissoba DE 200g,80.0,8.8,0.0,https://www.paodeacucar.com/produto/79800/macarrao-caseiro-para-yakissoba-de-200g,https://www.paodeacucar.com/produto/79800/macarrao-caseiro-para-yakissoba-de-200g,macarrao caseiro para yakissoba de 200g,
0.0,92.0,23.0,0.0,0.0,0.0,Suco Integral Laranja Fazenda Bela Vista Garrafa 900ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/459174/suco-integral-laranja-fazenda-bela-vista-garrafa-900ml,https://www.paodeacucar.com/produto/459174/suco-integral-laranja-fazenda-bela-vista-garrafa-900ml,suco integral laranja fazenda bela vista garrafa 900ml,
0.0,550.0,0.0,0.0,0.0,0.0,Chocolate ao Leite Extracremoso Hersheys Pacote 82g,25.0,0.0,0.0,https://www.paodeacucar.com/produto/1568238/chocolate-ao-leite-extracremoso-hersheys-pacote-82g,https://www.paodeacucar.com/produto/1568238/chocolate-ao-leite-extracremoso-hersheys-pacote-82g,chocolate ao leite extracremoso hersheys pacote 82g,
0.0,284.0,59.0,2.0,1.4,0.0,Macarrão de Sêmola com Ovos Ninho 2 Renata Pacote 500g,80.0,8.8,6.0,https://www.paodeacucar.com/produto/152979/macarrao-de-semola-com-ovos-ninho-2-renata-pacote-500g,https://www.paodeacucar.com/produto/152979/macarrao-de-semola-com-ovos-ninho-2-renata-pacote-500g,macarrao de semola com ovos ninho 2 renata pacote 500g,
0.0,49.0,11.0,1.1,0.0,0.0,Mix para Maionese Qualitá 300g,100.0,1.1,10.0,https://www.paodeacucar.com/produto/175081/mix-para-maionese-qualita-300g,https://www.paodeacucar.com/produto/175081/mix-para-maionese-qualita-300g,mix para maionese qualita 300g,
0.0,10.0,0.0,0.0,0.0,0.0,Tomate Carmem QUALITÁ Bandeja 600g,100.0,0.0,0.0,https://www.paodeacucar.com/produto/99341/tomate-carmem-qualita-bandeja-600g,https://www.paodeacucar.com/produto/99341/tomate-carmem-qualita-bandeja-600g,tomate carmem qualita bandeja 600g,
0.0,27.0,4.0,0.0,0.0,0.0,"Iogurte Desnatado Ameixa Zero Lactose Batavo Pense Zero Garrafa 1,15kg Embalagem Econômica",100.0,2.8,45.0,"https://www.paodeacucar.com/produto/1539934/iogurte-desnatado-ameixa-zero-lactose-batavo-pense-zero-garrafa-1,15kg-embalagem-economica","https://www.paodeacucar.com/produto/1539934/iogurte-desnatado-ameixa-zero-lactose-batavo-pense-zero-garrafa-1,15kg-embalagem-economica","iogurte desnatado ameixa zero lactose batavo pense zero garrafa 1,15kg embalagem economica",
29.0,193.0,33.0,0.0,4.8,3.0,Iogurte Parcialmente Desnatado Frutas Vermelhas Fazenda Bela Vista Garrafa 500g,200.0,5.0,84.0,https://www.paodeacucar.com/produto/116521/iogurte-parcialmente-desnatado-frutas-vermelhas-fazenda-bela-vista-garrafa-500g,https://www.paodeacucar.com/produto/116521/iogurte-parcialmente-desnatado-frutas-vermelhas-fazenda-bela-vista-garrafa-500g,iogurte parcialmente desnatado frutas vermelhas fazenda bela vista garrafa 500g,
14.0,136.0,14.0,0.6,8.0,4.8,Chocolate Lindt Classic Barra Ao Leite 90g,25.0,1.8,30.0,https://www.paodeacucar.com/produto/1599561/chocolate-lindt-classic-barra-ao-leite-90g,https://www.paodeacucar.com/produto/1599561/chocolate-lindt-classic-barra-ao-leite-90g,chocolate lindt classic barra ao leite 90g,
0.0,284.0,60.0,1.2,1.4,0.7,Macarrão de Sêmola Grano Duro Rigatoni 17 Divella Pacote 500g,80.0,10.0,0.0,https://www.paodeacucar.com/produto/160099/macarrao-de-semola-grano-duro-rigatoni-17-divella-pacote-500g,https://www.paodeacucar.com/produto/160099/macarrao-de-semola-grano-duro-rigatoni-17-divella-pacote-500g,macarrao de semola grano duro rigatoni 17 divella pacote 500g,
12.0,61.0,12.0,0.0,0.8,0.5,Leite Condensado Semidesnatado MOÇA Caixinha 395g,20.0,1.4,22.0,https://www.paodeacucar.com/produto/16777/leite-condensado-semidesnatado-moca-caixinha-395g,https://www.paodeacucar.com/produto/16777/leite-condensado-semidesnatado-moca-caixinha-395g,leite condensado semidesnatado moca caixinha 395g,
0.0,116.0,6.0,0.0,0.0,0.0,Iogurte Desnatado Grego Natural Zero Lactose Yorgus Pote 500g,200.0,23.0,50.0,https://www.paodeacucar.com/produto/581607/iogurte-desnatado-grego-natural-zero-lactose-yorgus-pote-500g,https://www.paodeacucar.com/produto/581607/iogurte-desnatado-grego-natural-zero-lactose-yorgus-pote-500g,iogurte desnatado grego natural zero lactose yorgus pote 500g,
0.0,283.0,60.0,2.0,0.9,0.0,Macarrão de Sêmola Espaguete 8 Galo Pacote 500g,80.0,8.8,0.0,https://www.paodeacucar.com/produto/152996/macarrao-de-semola-espaguete-8-galo-pacote-500g,https://www.paodeacucar.com/produto/152996/macarrao-de-semola-espaguete-8-galo-pacote-500g,macarrao de semola espaguete 8 galo pacote 500g,
0.0,108.0,25.0,2.8,1.3,0.2,Milho Cozido no Vapor ao Natural CUCINA PRIMA 400g,100.0,3.3,17.0,https://www.paodeacucar.com/produto/143331/milho-cozido-no-vapor-ao-natural-cucina-prima-400g,https://www.paodeacucar.com/produto/143331/milho-cozido-no-vapor-ao-natural-cucina-prima-400g,milho cozido no vapor ao natural cucina prima 400g,
26.0,151.0,28.0,0.8,2.1,1.4,Leite Fermentado Parcialmente Desnatado Vitamina de Frutas Activia Garrafa 800g,200.0,4.6,69.0,https://www.paodeacucar.com/produto/1571633/leite-fermentado-parcialmente-desnatado-vitamina-de-frutas-activia-garrafa-800g,https://www.paodeacucar.com/produto/1571633/leite-fermentado-parcialmente-desnatado-vitamina-de-frutas-activia-garrafa-800g,leite fermentado parcialmente desnatado vitamina de frutas activia garrafa 800g,
0.0,284.0,60.0,1.2,1.4,0.7,Macarrão de Sêmola Grano Duro Fusilli 40 Divella Pacote 500g,80.0,10.0,0.0,https://www.paodeacucar.com/produto/160381/macarrao-de-semola-grano-duro-fusilli-40-divella-pacote-500g,https://www.paodeacucar.com/produto/160381/macarrao-de-semola-grano-duro-fusilli-40-divella-pacote-500g,macarrao de semola grano duro fusilli 40 divella pacote 500g,
0.0,6.0,1.2,0.0,0.0,0.0,Café Torrado e Moído Chocolate Trufado Baggio Pacote 250g,0.0,0.0,0.0,https://www.paodeacucar.com/produto/438270/cafe-torrado-e-moido-chocolate-trufado-baggio-pacote-250g,https://www.paodeacucar.com/produto/438270/cafe-torrado-e-moido-chocolate-trufado-baggio-pacote-250g,cafe torrado e moido chocolate trufado baggio pacote 250g,
0.0,66.0,15.0,2.6,0.0,0.0,Beterraba Cozida no Vapor ao Natural CUCINA PRIMA 400g,150.0,2.5,115.0,https://www.paodeacucar.com/produto/156302/beterraba-cozida-no-vapor-ao-natural-cucina-prima-400g,https://www.paodeacucar.com/produto/156302/beterraba-cozida-no-vapor-ao-natural-cucina-prima-400g,beterraba cozida no vapor ao natural cucina prima 400g,
0.0,19.0,4.0,1.1,0.0,0.0,"Abóbora Japonesa 1,9kg",50.0,1.0,0.0,"https://www.paodeacucar.com/produto/79321/abobora-japonesa-1,9kg","https://www.paodeacucar.com/produto/79321/abobora-japonesa-1,9kg","abobora japonesa 1,9kg",
2.4,287.0,57.0,2.4,1.6,0.4,Macarrão Italiano Penne Tricolore BARILLA 500g,80.0,10.0,8.0,https://www.paodeacucar.com/produto/87035/macarrao-italiano-penne-tricolore-barilla-500g,https://www.paodeacucar.com/produto/87035/macarrao-italiano-penne-tricolore-barilla-500g,macarrao italiano penne tricolore barilla 500g,
0.0,134.0,25.0,1.6,1.6,0.5,Pão Tortilha Original Wickbold Tá Pronto! Pouch 270g,50.0,4.3,253.0,https://www.paodeacucar.com/produto/468602/pao-tortilha-original-wickbold-ta-pronto!-pouch-270g,https://www.paodeacucar.com/produto/468602/pao-tortilha-original-wickbold-ta-pronto!-pouch-270g,pao tortilha original wickbold ta pronto! pouch 270g,
0.0,116.0,6.0,0.0,0.0,0.0,Iogurte Desnatado Grego Yorgus Pote 500g,200.0,23.0,80.0,https://www.paodeacucar.com/produto/355395/iogurte-desnatado-grego-yorgus-pote-500g,https://www.paodeacucar.com/produto/355395/iogurte-desnatado-grego-yorgus-pote-500g,iogurte desnatado grego yorgus pote 500g,
0.0,220.0,49.0,1.0,0.5,0.0,Arroz Parboilizado Tipo 1 TIO JOÃO Pacote 1kg,0.0,5.0,0.0,https://www.paodeacucar.com/produto/168465/arroz-parboilizado-tipo-1-tio-joao-pacote-1kg,https://www.paodeacucar.com/produto/168465/arroz-parboilizado-tipo-1-tio-joao-pacote-1kg,arroz parboilizado tipo 1 tio joao pacote 1kg,
0.0,89.0,19.0,2.9,0.6,0.0,Pinhão Cozido CUCINA PRIMA 400g,100.0,1.7,10.0,https://www.paodeacucar.com/produto/95678/pinhao-cozido-cucina-prima-400g,https://www.paodeacucar.com/produto/95678/pinhao-cozido-cucina-prima-400g,pinhao cozido cucina prima 400g,
0.0,101.0,14.0,0.0,3.3,2.1,Iogurte Integral Grego Original + Frutas Vermelhas Danone Bandeja 510g 6 Unidades,85.0,3.9,67.0,https://www.paodeacucar.com/produto/1450017/iogurte-integral-grego-original-+-frutas-vermelhas-danone-bandeja-510g-6-unidades,https://www.paodeacucar.com/produto/1450017/iogurte-integral-grego-original-+-frutas-vermelhas-danone-bandeja-510g-6-unidades,iogurte integral grego original + frutas vermelhas danone bandeja 510g 6 unidades,
6.6,54.0,8.2,0.0,0.0,0.0,Iogurte Desnatado Baunilha Zero Lactose Molico Garrafa 850g,200.0,5.2,78.0,https://www.paodeacucar.com/produto/560768/iogurte-desnatado-baunilha-zero-lactose-molico-garrafa-850g,https://www.paodeacucar.com/produto/560768/iogurte-desnatado-baunilha-zero-lactose-molico-garrafa-850g,iogurte desnatado baunilha zero lactose molico garrafa 850g,
0.0,277.0,59.0,2.2,0.9,0.4,Massa ADRIA Semola Lasanha 500g,80.0,8.2,20.0,https://www.paodeacucar.com/produto/160223/massa-adria-semola-lasanha-500g,https://www.paodeacucar.com/produto/160223/massa-adria-semola-lasanha-500g,massa adria semola lasanha 500g,
0.0,155.0,28.6,1.6,0.6,0.2,Grão de Bico Cozido Verdureira CUCINA PRIMA 400g,125.0,8.2,0.0,https://www.paodeacucar.com/produto/116333/grao-de-bico-cozido-verdureira-cucina-prima-400g,https://www.paodeacucar.com/produto/116333/grao-de-bico-cozido-verdureira-cucina-prima-400g,grao de bico cozido verdureira cucina prima 400g,
0.0,288.0,64.0,2.4,0.8,0.0,Macarrão Massa Tipo Caseira QUALITÁ Yakissoba 200g,80.0,8.8,0.0,https://www.paodeacucar.com/produto/430448/macarrao-massa-tipo-caseira-qualita-yakissoba-200g,https://www.paodeacucar.com/produto/430448/macarrao-massa-tipo-caseira-qualita-yakissoba-200g,macarrao massa tipo caseira qualita yakissoba 200g,
26.0,175.0,28.0,0.0,4.8,3.0,Iogurte Parcialmente Desnatado Morango Fazenda Bela Vista Garrafa 500g,200.0,5.0,86.0,https://www.paodeacucar.com/produto/65995/iogurte-parcialmente-desnatado-morango-fazenda-bela-vista-garrafa-500g,https://www.paodeacucar.com/produto/65995/iogurte-parcialmente-desnatado-morango-fazenda-bela-vista-garrafa-500g,iogurte parcialmente desnatado morango fazenda bela vista garrafa 500g,
0.0,278.0,59.0,1.8,1.2,0.0,Macarrão com Ovos Ave Maria PETYBON Pacote 500g,80.0,7.9,3.2,https://www.paodeacucar.com/produto/154360/macarrao-com-ovos-ave-maria-petybon-pacote-500g,https://www.paodeacucar.com/produto/154360/macarrao-com-ovos-ave-maria-petybon-pacote-500g,macarrao com ovos ave maria petybon pacote 500g,
22.0,220.0,34.0,2.2,7.9,1.3,Bolo Baunilha Recheio Chocolate Ana Maria Pacote 70g,60.0,3.0,140.0,https://www.paodeacucar.com/produto/64782/bolo-baunilha-recheio-chocolate-ana-maria-pacote-70g,https://www.paodeacucar.com/produto/64782/bolo-baunilha-recheio-chocolate-ana-maria-pacote-70g,bolo baunilha recheio chocolate ana maria pacote 70g,
0.0,100.0,1.0,0.0,6.0,2.4,Ovos Brancos Extra Qualitá Bandeja 20 Unidades,60.0,7.2,72.0,https://www.paodeacucar.com/produto/120523/ovos-brancos-extra-qualita-bandeja-20-unidades,https://www.paodeacucar.com/produto/120523/ovos-brancos-extra-qualita-bandeja-20-unidades,ovos brancos extra qualita bandeja 20 unidades,
0.0,285.0,60.0,0.0,0.8,0.0,Macarrão de Sêmola de Trigo Grano Duro Espaguete 8 Renata Superiore Pacote 500g,80.0,9.3,12.0,https://www.paodeacucar.com/produto/201851/macarrao-de-semola-de-trigo-grano-duro-espaguete-8-renata-superiore-pacote-500g,https://www.paodeacucar.com/produto/201851/macarrao-de-semola-de-trigo-grano-duro-espaguete-8-renata-superiore-pacote-500g,macarrao de semola de trigo grano duro espaguete 8 renata superiore pacote 500g,
0.0,26.0,0.0,0.0,0.0,0.0,Palmito Pupunha Desfiado BRAZILIAN PUPUNHA Bandeja 350g,100.0,2.2,0.0,https://www.paodeacucar.com/produto/134214/palmito-pupunha-desfiado-brazilian-pupunha-bandeja-350g,https://www.paodeacucar.com/produto/134214/palmito-pupunha-desfiado-brazilian-pupunha-bandeja-350g,palmito pupunha desfiado brazilian pupunha bandeja 350g,
0.0,270.0,55.0,4.5,1.3,0.4,Macarrão Integral Fusilli Taeq Pacote 500g,80.0,9.5,9.0,https://www.paodeacucar.com/produto/1433079/macarrao-integral-fusilli-taeq-pacote-500g,https://www.paodeacucar.com/produto/1433079/macarrao-integral-fusilli-taeq-pacote-500g,macarrao integral fusilli taeq pacote 500g,
2.7,129.0,20.0,4.0,2.5,0.5,Pão Integral 12 Grãos Pullman Pacote 450g,50.0,6.7,186.0,https://www.paodeacucar.com/produto/180644/pao-integral-12-graos-pullman-pacote-450g,https://www.paodeacucar.com/produto/180644/pao-integral-12-graos-pullman-pacote-450g,pao integral 12 graos pullman pacote 450g,
0.0,100.0,15.0,0.0,3.1,1.8,Iogurte Integral Morango Batavo Pedaços Copo 100g,100.0,2.9,41.0,https://www.paodeacucar.com/produto/387894/iogurte-integral-morango-batavo-pedacos-copo-100g,https://www.paodeacucar.com/produto/387894/iogurte-integral-morango-batavo-pedacos-copo-100g,iogurte integral morango batavo pedacos copo 100g,
0.2,38.0,0.3,0.0,1.2,0.4,Presunto Cozido Fatiado Sadia Soltíssimo 200g,40.0,6.4,288.0,https://www.paodeacucar.com/produto/304858/presunto-cozido-fatiado-sadia-soltissimo-200g,https://www.paodeacucar.com/produto/304858/presunto-cozido-fatiado-sadia-soltissimo-200g,presunto cozido fatiado sadia soltissimo 200g,
0.0,114.0,18.0,0.0,3.7,0.9,Bolinho Laranja Seven Boys Pacote 30g,30.0,1.7,71.0,https://www.paodeacucar.com/produto/404860/bolinho-laranja-seven-boys-pacote-30g,https://www.paodeacucar.com/produto/404860/bolinho-laranja-seven-boys-pacote-30g,bolinho laranja seven boys pacote 30g,
0.0,129.0,30.0,2.7,0.0,0.0,Batata Cozida à Vapor ao Natural CUCINA PRIMA 400g,150.0,2.6,7.0,https://www.paodeacucar.com/produto/156876/batata-cozida-a-vapor-ao-natural-cucina-prima-400g,https://www.paodeacucar.com/produto/156876/batata-cozida-a-vapor-ao-natural-cucina-prima-400g,batata cozida a vapor ao natural cucina prima 400g,
0.0,270.0,55.0,4.5,1.3,0.4,Macarrão Integral Spaghetti Taeq Pacote 500g,80.0,9.5,9.0,https://www.paodeacucar.com/produto/1433080/macarrao-integral-spaghetti-taeq-pacote-500g,https://www.paodeacucar.com/produto/1433080/macarrao-integral-spaghetti-taeq-pacote-500g,macarrao integral spaghetti taeq pacote 500g,
9.8,116.0,18.0,0.9,4.1,0.7,Bolo Duplo Chocolate Ana Maria QD+ Pacote 35g,35.0,2.0,70.0,https://www.paodeacucar.com/produto/356130/bolo-duplo-chocolate-ana-maria-qd+-pacote-35g,https://www.paodeacucar.com/produto/356130/bolo-duplo-chocolate-ana-maria-qd+-pacote-35g,bolo duplo chocolate ana maria qd+ pacote 35g,
0.0,150.0,34.0,2.1,0.5,0.2,Mandioca Cozida no Vapor ao Natural CUCINA PRIMA 400g,125.0,3.9,10.0,https://www.paodeacucar.com/produto/140509/mandioca-cozida-no-vapor-ao-natural-cucina-prima-400g,https://www.paodeacucar.com/produto/140509/mandioca-cozida-no-vapor-ao-natural-cucina-prima-400g,mandioca cozida no vapor ao natural cucina prima 400g,
